Type,VIN,Year,Make,Body,Doors,Int_Color_Generic,Transmission,Miles,SellingPrice,Ext_Color_Generic,Drivetrain,Fuel_Type,CityMPG,HighwayMPG,PassengerCapacity
Used,U3ALBTGYDAK6DHPJU,2022,Kia,4dr Car,4,Black,Automatic,61369,30998,Black,RWD,Gasoline Fuel,18,25,5
Used,J8GR03CMHG83EEHZU,2022,Ram,Crew Cab Pickup,4,Black,Automatic,40947,30998,Silver,4WD,Gasoline Fuel,18,22,5
New,C69BP7G87N0MFTRGD,2021,Ford,Crew Cab Pickup,4,Black,Automatic,0,30998,White,4WD,Hybrid Fuel,24,22,6
Used,VZ7HY3FASYXJ5SK7X,2022,BMW,4dr Car,4,Black,Automatic,27195,31398,Black,AWD,Hybrid Fuel,,,5
New,NRL51MY8KRABS6NUZ,2023,Genesis,Sport Utility,4,,Automatic,0,31498,Green,AWD,Electric Fuel System,,,5
New,E1DZKZSPDA0P7U4VV,2023,Hyundai,Sport Utility,4,Black,Automatic,0,31498,White,AWD,Gasoline Fuel,19,25,7
Used,4RCGU2TA1KPMLS950,2021,Land Rover,Sport Utility,4,,Automatic,26626,31498,Gray,4WD,Gasoline Fuel,20,26,5
Used,SERR6MUB24UHU035E,2024,BMW,Sport Utility,4,Black,Automatic,23244,31498,Black,AWD,Gasoline Fuel,21,28,5
Used,MMENG30A91ZERT2UY,2019,Mercedes-Benz,2dr Car,2,,Automatic,23835,31498,Black,RWD,Gasoline Fuel,20,28,4
Used,NL135WN5W1GH1HLWF,2020,Mercedes-Benz,Sport Utility,4,Gray,Automatic,42710,31498,Blue,RWD,Gasoline Fuel,19,26,5
New,5V2P7W9YR8EWJTBVL,2019,Mercedes-Benz,Sport Utility,4,Black,Automatic,0,31498,Black,AWD,Gasoline Fuel,17,22,5
New,JWP5M5LXYRZA2UGD9,2023,Audi,Sport Utility,4,Black,Automatic,0,31498,Silver,AWD,Hybrid Fuel,22,29,5
Used,FT91AAR2DEPRCSB8M,2024,Audi,Sport Utility,4,Black,Automatic,14710,31498,Gray,AWD,Gasoline Fuel,20,28,5
Used,LF7CJLV7A1HF73NX4,2021,Ford,Crew Cab Pickup,4,Black,Automatic,22410,31498,White,4WD,Gasoline Fuel,16,22,6
Used,DH1E70EN4M6XT8SK5,2022,Ford,Crew Cab Pickup,4,Black,Automatic,36959,31798,Black,4WD,Gasoline Fuel,19,24,6
Used,W1GAE09446FHFZVJB,2023,Ford,Crew Cab Pickup,4,Black,Automatic,34579,31898,White,4WD,Gasoline Fuel,19,22,6
Used,LH24K2W39XSLCKEAJ,2020,Ford,Sport Utility,4,,Automatic,38012,31898,Blue,RWD,Gasoline Fuel,17,23,8
Used,P3CXJL1JLP2TYY74U,2022,BMW,Convertible,2,,Automatic,45351,31997,White,RWD,Gasoline Fuel,25,34,4
Used,Z3H41NVDMALDBR1BZ,2024,Chrysler,"Mini-van, Passenger",4,Black,Automatic,16740,31997,White,FWD,Gasoline Fuel,19,28,7
New,S0P1KZW4B3DHN4PS4,2020,Chevrolet,Convertible,2,Black,Automatic,0,31998,Gray,RWD,Gasoline Fuel,16,27,4
Used,CM6KE0YBJUUK5FGSH,2017,Cadillac,Sport Utility,4,Black,Automatic,69499,31998,Black,RWD,Gasoline Fuel,15,22,7
Used,JSD6RXWXL24XZ7GE2,2021,Dodge,4dr Car,4,Black,Automatic,68387,31998,Gray,RWD,Gasoline Fuel,15,24,5
Used,F8X1UWSJG5B8VJ7BX,2023,Honda,Sport Utility,4,Black,Automatic,18386,31998,Silver,AWD,Gasoline Fuel,19,24,5
Used,XDVC1NK92UG2N9SMR,2020,BMW,4dr Car,4,Black,Automatic,70645,31998,Black,AWD,Gasoline Fuel,17,25,5
Used,R66TEE8E2F7L9TZG3,2022,Ford,Crew Cab Pickup,4,Black,Automatic,41147,31998,Black,4WD,Gasoline Fuel,16,22,6
Used,MD5ZTF2P4U1HTA9C6,2022,Chevrolet,Crew Cab Pickup,4,Black,Automatic,46708,31998,Gray,4WD,Gasoline Fuel,17,20,6
Used,AFS4AYL5X38SUE4MN,2023,Kia,Sport Utility,4,Black,Automatic,19108,31998,Gray,AWD,Gasoline Fuel,22,27,6
Used,119FDFM32PL4R0R9N,2021,Ford,Crew Cab Pickup,4,Black,Automatic,35913,31998,Blue,4WD,Gasoline Fuel,18,24,6
New,2580H65FW823CHNNH,2021,Jeep,Convertible,4,Black,Automatic,0,31998,Gray,4WD,Gasoline Fuel,21,24,5
Used,EEPGHF7S9B51ECJV3,2019,Jeep,Convertible,4,Black,Automatic,36131,31998,Gray,4WD,Gasoline Fuel,18,23,5
New,RHJSGXHNCMJ3H3J8G,2019,Jeep,Convertible,4,Black,Automatic,0,31998,Orange,4WD,Gasoline Fuel,18,23,5
Used,JHCM6RZA112Y3U9LG,2024,Honda,4dr Car,4,Black,Variable,15758,31998,Gray,FWD,Hybrid Fuel,46,41,5
New,BMWYKEPYECZ7R4H7R,2021,Land Rover,Sport Utility,4,,Automatic,0,31998,Red,4WD,Gasoline Fuel,20,26,5
Used,AT5TTVDYS6BVSG4X3,2021,Ford,Crew Cab Pickup,4,Black,Automatic,22664,31998,Blue,4WD,Gasoline Fuel,18,24,6
New,4P220X8GEDB4U016X,2020,Ford,Sport Utility,4,,Automatic,0,31998,,RWD,Gasoline Fuel,17,23,8
Used,J2YL3CA9ZVLX9WCH0,2023,BMW,Sport Utility,4,Black,Automatic,22459,31998,,RWD,Gasoline Fuel,23,29,5
Used,PSNK9SS1S5TSDB2XX,2021,Ford,Crew Cab Pickup,4,Black,Automatic,34567,31998,White,4WD,Hybrid Fuel,24,22,6
Used,BU47P0VP8F9RJ28KL,2017,Cadillac,Sport Utility,4,Black,Automatic,78719,31998,Black,4WD,Gasoline Fuel,15,20,7
New,U5HY8Y7KASCMD9J33,2022,Ford,Extended Cab Pickup,4,Black,Automatic,0,31998,Red,RWD,Gasoline Fuel,20,26,6
Used,KAJMA3GVMJ49V0JX0,2021,Ram,Crew Cab Pickup,4,Gray,Automatic,50734,31998,White,4WD,Gasoline Fuel,,,6
New,DSZY3C3385V017CM8,2022,Land Rover,Sport Utility,4,,Automatic,0,31998,White,4WD,Gasoline Fuel,19,22,7
Used,XFVHJW6GS9ZZE7PMP,2021,Ram,Crew Cab Pickup,4,Black,Automatic,67197,31998,White,4WD,Gasoline Fuel,17,22,6
New,EXBEG4XF5BM7L7H2L,2021,Ram,Crew Cab Pickup,4,Black,Automatic,0,31998,Blue,4WD,Gasoline Fuel,15,21,5
New,27182ENF5PJXKPRYP,2023,Honda,Sport Utility,4,Black,Automatic,0,31998,,FWD,Gasoline Fuel,19,27,8
New,5TGJSF3J94ZZJT1EB,2024,Volvo,4dr Car,4,Gray,Automatic,0,31998,Gray,AWD,Hybrid Fuel,25,33,5
New,ENB8GUF28MSC43Z6Y,2024,Mazda,Sport Utility,4,Black,Automatic,0,32298,Tan,AWD,Hybrid Fuel,24,28,7
New,B37H4NMKUSJ15FRBV,2023,INFINITI,4dr Car,4,Gray,Automatic,0,32497,Black,RWD,Gasoline Fuel,20,26,5
Used,TDAB0N0YF6EHBGU1P,2022,Toyota,Sport Utility,4,Black,Variable,50670,32498,Silver,FWD,Hybrid Fuel,36,35,7
Used,TEM56MY6R94G31LW8,2024,Volvo,Sport Utility,4,Gray,Automatic,519,32798,Black,AWD,Hybrid Fuel,24,30,5
New,F5RRDKZNBHW8R5FU1,2021,Jaguar,Sport Utility,4,,Automatic,0,32798,Black,AWD,Hybrid Fuel,20,27,5
Used,M337C6D9LT9B9UBW0,2022,Land Rover,Sport Utility,4,,Automatic,31530,32898,Black,4WD,Gasoline Fuel,19,22,7
New,WGMH3CE15RAY95YAG,2021,Ram,Crew Cab Pickup,4,Gray,Automatic,0,32898,Gray,4WD,Gasoline Fuel,15,21,6
New,FLSMXMWP55KJ7DTLD,2023,Ford,Crew Cab Pickup,4,Black,Automatic,0,32997,Gray,4WD,Gasoline Fuel,17,22,6
New,VCCRJTWAU32HPV2S9,2019,Dodge,2dr Car,2,Black,Automatic,0,32998,Gray,RWD,Gasoline Fuel,15,24,5
Used,RCYYR7R4M5RJ9HAHA,2017,Chevrolet,Crew Cab Pickup,4,,Automatic,48993,32998,Black,4WD,Gasoline Fuel,15,20,5
New,A7AGUWDW57WF27Z98,2024,Ford,Convertible,2,Gray,Automatic,0,32998,Red,RWD,Gasoline Fuel,22,33,4
New,YEPGCDS9FSK2W6VJN,2022,Ford,Crew Cab Pickup,4,Black,Automatic,0,32998,White,4WD,Hybrid Fuel,23,22,6
Used,DDZ2FPYS5MN23YYGC,2021,Ram,Crew Cab Pickup,4,Black,Automatic,46693,32998,White,4WD,Gasoline Fuel,15,21,6
New,XYZZXNT7RKN6CCWLC,2021,INFINITI,Sport Utility,4,Gray,Automatic,0,32998,Silver,4WD,Gasoline Fuel,13,19,7
Used,FJV2A7E2FVJRNKXTG,2023,Ford,2dr Car,2,,Automatic,33625,32998,Red,RWD,Gasoline Fuel,15,24,4
New,X0SVV2C0YEW4WG137,2023,INFINITI,Sport Utility,4,Gray,Automatic,0,32998,Black,FWD,Gasoline Fuel,21,26,7
Used,EPBV07WHMM8T41KGU,2024,BMW,4dr Car,4,,Automatic,14520,32998,Black,RWD,Gasoline Fuel,25,34,5
Used,ETF7P5213H47NJ9NM,2020,Mercedes-Benz,Sport Utility,4,Gray,Automatic,31969,32998,Blue,RWD,Gasoline Fuel,19,26,5
Used,T9R5F0JRE4RLUK5FG,2021,Audi,4dr Car,4,,Automatic,33686,32998,Brown,AWD,Hybrid Fuel,23,31,5
Used,5JZJDZYXFL0RHZDY6,2021,Ford,Crew Cab Pickup,4,Gray,Automatic,24594,32998,White,RWD,Gasoline Fuel,,,5
Used,CK88K39YALPARZTK8,2024,Volvo,4dr Car,4,Gray,Automatic,22424,32998,Black,AWD,Hybrid Fuel,25,33,5
Used,GP9TGPBWDNYHVSWK1,2020,Maserati,Sport Utility,4,Black,Automatic,49905,32998,,AWD,Gasoline Fuel,15,21,5
Used,ZA7NCNETMBBJ70490,2023,Ford,Crew Cab Pickup,4,Black,Automatic,26842,32998,White,RWD,Gasoline Fuel,18,25,6
New,C3GWU66Z0KDD0BH14,2022,Jeep,Convertible,4,Black,Automatic,0,32998,Red,4WD,Diesel Fuel,22,29,5
Used,CSVX3514E9TFC2K04,2022,Ram,Crew Cab Pickup,4,Gray,Automatic,60094,32998,White,4WD,Gasoline Fuel,12,18,6
Used,490SJE2LL312DKRFV,2021,Chevrolet,Crew Cab Pickup,4,Black,Automatic,52403,32998,Black,4WD,Gasoline Fuel,14,18,6
Used,UFKWVUYPC6GS92YH8,2020,Ford,2dr Car,2,Black,Automatic,30578,32998,Blue,RWD,Gasoline Fuel,15,24,4
Used,ST6JEYWKCBZNEKBJ2,2022,INFINITI,2dr Car,2,Black,Automatic,36644,33498,Gray,RWD,Gasoline Fuel,20,27,4
Used,3BV9T3SLBHGZWNHKH,2024,Hyundai,Sport Utility,4,Gray,Automatic,16769,33498,Black,FWD,Gasoline Fuel,19,26,7
Used,GV2EM4ZY2T5XMY4N2,2021,BMW,Convertible,2,Black,Automatic,16075,33498,Orange,RWD,Gasoline Fuel,24,33,4
New,KV1R2BE10LSKFNEZ1,2021,BMW,4dr Car,4,Black,Automatic,0,33498,Gray,AWD,Hybrid Fuel,23,31,5
Used,ULJ7FY1GSNC7RX4M0,2021,INFINITI,Sport Utility,4,Gray,Automatic,43042,33498,Silver,4WD,Gasoline Fuel,13,19,7
New,RE0RWLCNV0Y6EWDZ9,2022,Chevrolet,Crew Cab Pickup,4,Black,Automatic,0,33498,Gray,4WD,Gasoline Fuel,15,20,5
Used,UWENYDC82NXCZSW1V,2022,Land Rover,Sport Utility,4,,Automatic,31207,33798,White,4WD,Gasoline Fuel,19,22,7
Used,CLSLD9GFGBX3CBTDD,2024,BMW,4dr Car,4,Black,Automatic,5687,33998,Black,RWD,Gasoline Fuel,25,34,5
Used,C8MM9T23Z4UB5FJC4,2021,Land Rover,Sport Utility,4,,Automatic,34724,33998,Gray,4WD,Gasoline Fuel,19,22,7
New,JA3L5UYCVYWLCNZ6E,2018,Dodge,4dr Car,4,Black,Automatic,0,33998,Red,RWD,Gasoline Fuel,15,25,5
Used,12ST2CDTNR09SHNMT,2024,Jeep,Crew Cab Pickup,4,Black,Automatic,290,33998,Blue,4WD,Gasoline Fuel,17,22,5
New,ERVYULA4582S6PLRP,2021,Ram,Crew Cab Pickup,4,Black,Automatic,0,33998,Blue,4WD,Gasoline Fuel,17,22,5
New,E3DYVDMZ3EZ7H0RGJ,2024,Hyundai,Sport Utility,4,Gray,Automatic,0,33998,Green,RWD,Electric Fuel System,132,98,5
Used,5WUE9D0V0C3X02DMW,2023,Jeep,Sport Utility,4,Black,Automatic,14169,33998,Black,4WD,Hybrid Fuel,,,5
New,CDF80U4HFR7MXHFDY,2022,Ford,Crew Cab Pickup,4,Black,Automatic,0,33998,White,4WD,Gasoline Fuel,16,22,6
Used,1MKXNRYB1HP8SS8T0,2022,Chevrolet,Crew Cab Pickup,4,Black,Automatic,25943,33998,Gray,4WD,Gasoline Fuel,17,20,6
Used,2CEG3EDKS7300NWJ3,2018,GMC,Crew Cab Pickup,4,Black,Automatic,88436,33998,Red,4WD,Diesel Fuel,,,6
New,US1VWJ56R5A0HSFK3,2022,Chevrolet,Crew Cab Pickup,4,Black,Automatic,0,33998,Blue,4WD,Gasoline Fuel,17,20,6
Used,FZ7JFUZ2S8M3F58KM,2024,Volvo,4dr Car,4,Gray,Automatic,7801,33998,Blue,AWD,Hybrid Fuel,25,33,5
Used,XSXFR44JWCTC09YJZ,2023,INFINITI,Sport Utility,4,,Variable,6677,33998,Blue,AWD,Gasoline Fuel,22,28,5
New,C3LHDL6BR6R4SJ26W,2023,Jeep,Convertible,4,Black,Automatic,0,33998,Gray,4WD,Gasoline Fuel,21,24,5
New,H0KLA727YFD4Z8U2E,2023,INFINITI,Sport Utility,4,,Variable,0,33998,Gray,AWD,Gasoline Fuel,22,28,5
New,Y2SFSYNTE9FV4AZ49,2022,Ford,Crew Cab Pickup,4,Black,Automatic,0,33998,Silver,4WD,Gasoline Fuel,18,23,6
New,282UDL6SUHKDXW42N,2021,Genesis,Sport Utility,4,Black,Automatic,0,33998,Black,AWD,Gasoline Fuel,18,23,7
Used,4SXY56KM97PFMK7EK,2022,Land Rover,Sport Utility,4,,Automatic,42386,33998,White,4WD,Gasoline Fuel,19,22,7
Used,CWF3KVNNZ7EYNN0P4,2021,Ford,Convertible,2,Black,,9870,33998,Black,RWD,Gasoline Fuel,15,24,4
Used,R9T5ZLV43J6RH0SH1,2019,BMW,Sport Utility,4,,Automatic,72504,33998,Black,AWD,Gasoline Fuel,20,25,7
Used,JV9LAEDT9TS5TPADE,2024,Chevrolet,Sport Utility,4,Black,Automatic,70,33998,Gray,AWD,Electric Fuel System,103,88,5
New,CCTJGTV8D9R61V1K3,2022,Ford,Crew Cab Pickup,4,Black,Automatic,0,33998,White,4WD,Gasoline Fuel,16,22,6
New,P8TF3TJJBF1BM3F4C,2017,Mercedes-Benz,2dr Car,2,Black,Automatic,0,34397,Black,AWD,Gasoline Fuel,17,25,4
Used,47X1G7GZNFE6HUPM1,2024,Alfa Romeo,Sport Utility,4,Black,Automatic,8304,34398,Blue,AWD,Hybrid Fuel,,,5
New,BYRJAL7SYHFW3BF5W,2021,Dodge,2dr Car,2,Black,Automatic,0,34497,Black,RWD,Gasoline Fuel,15,24,5
Used,A0KJP4EVYZCR2D88V,2021,BMW,Sport Utility,4,Black,Automatic,23595,34498,Blue,RWD,Hybrid Fuel,21,26,5
New,52C6E0FY0FG77Z5ME,2023,Kia,Sport Utility,4,Black,Automatic,0,34498,White,FWD,Gasoline Fuel,20,26,7
Used,WPB2EP4XU06C164T1,2022,Ford,Crew Cab Pickup,4,Black,Automatic,16231,34498,Blue,4WD,Gasoline Fuel,18,23,6
Used,CG8Z08R370J0TWKU0,2016,BMW,4dr Car,4,Black,Manual,58499,34498,Black,RWD,Gasoline Fuel,17,26,5
New,2JFLZLAXRLZ8NLCV7,2024,Chevrolet,Sport Utility,4,Black,Automatic,0,34498,Black,AWD,Electric Fuel System,103,88,5
Used,ZT3WL6W595DT4A5B0,2024,Ram,Crew Cab Pickup,4,Black,Automatic,10882,34498,Gray,4WD,Hybrid Fuel,19,24,6
New,J2NU1NRNEBFNSRGZF,2023,BMW,4dr Car,4,,Automatic,0,34498,Black,RWD,Gasoline Fuel,25,33,5
Used,180EYU66E93WNCMMW,2023,BMW,4dr Car,4,,Automatic,22045,34498,White,RWD,Gasoline Fuel,25,33,5
Used,LTMP6W7M4V5GZND9G,2022,Ford,Crew Cab Pickup,4,Black,Automatic,34738,34498,White,4WD,Gasoline Fuel,18,23,6
New,SYUXF86MP7ZL3YS6V,2022,Ford,Crew Cab Pickup,4,Black,Automatic,0,34498,White,4WD,Gasoline Fuel,19,24,6
Used,VJ5VG5AMPLLSPHU8J,2023,Audi,4dr Car,4,,Automatic,507,34997,Black,AWD,Hybrid Fuel,24,31,5
Used,UE2H4TBBDMLDGGW69,2024,Buick,Sport Utility,4,,Automatic,13336,34997,Blue,FWD,Gasoline Fuel,18,26,7
Used,MF0LN89TPWLPXD91Y,2020,Lincoln,Sport Utility,4,,Automatic,68195,34997,Black,RWD,Gasoline Fuel,16,22,7
New,L10ZBT1B2FRX4KE03,2021,Audi,4dr Car,4,Gray,Automatic,0,34998,Blue,AWD,Hybrid Fuel,18,28,5
Used,LM857MCHEYR5F03CC,2019,Ram,Crew Cab Pickup,4,Black,Automatic,53144,34998,Black,4WD,Gasoline Fuel,15,21,5
New,MSK868AMV9WZ24J1A,2024,Hyundai,Sport Utility,4,Black,Automatic,0,34998,Silver,FWD,Gasoline Fuel,19,26,7
Used,AHVZBYGANACGJM124,2022,Ford,Crew Cab Pickup,4,Black,Automatic,48033,34998,White,4WD,Gasoline Fuel,16,22,6
Used,GB1VH2PUAHFWYPFS5,2023,Mercedes-Benz,4dr Car,4,Black,Automatic,17463,34998,Black,RWD,Hybrid Fuel,25,36,5
Used,P8ZZXCDDPL2815JTA,2021,Ram,Crew Cab Pickup,4,Black,Automatic,50443,34998,White,4WD,Gasoline Fuel,17,22,5
Used,J2CR8R9791N7LJ5FY,2024,BMW,4dr Car,4,Black,Automatic,9064,34998,Black,RWD,Gasoline Fuel,25,34,5
Used,CB1Z0B7V6T2J3YUS7,2024,BMW,Sport Utility,4,Black,Automatic,20029,34998,Gray,RWD,Gasoline Fuel,23,29,5
Used,57YUCE2FNJ9TWYPAL,2019,Dodge,2dr Car,2,Black,Automatic,24046,34998,Blue,RWD,Gasoline Fuel,15,24,5
Used,NU7GVAG4HH7VR95F5,2019,Lexus,Sport Utility,4,,Automatic,41371,34998,Black,4WD,Gasoline Fuel,15,18,7
Used,2YZD14J6NV2AJXZ20,2022,Land Rover,Sport Utility,4,,Automatic,33357,35498,Blue,4WD,Gasoline Fuel,19,22,7
Used,DZJN2MZ9BWGVBRED4,2019,Alfa Romeo,4dr Car,4,Black,Automatic,42981,35498,Gray,RWD,Gasoline Fuel,17,24,5
Used,GCLNPAXMJFV5RUS78,2022,Ford,Crew Cab Pickup,4,Black,Automatic,21693,35498,Silver,4WD,Hybrid Fuel,23,22,6
Used,SX5VFDTGV5V2BR0VJ,2023,Ford,Crew Cab Pickup,4,Black,Automatic,9332,35498,Silver,RWD,Gasoline Fuel,25,25,6
New,EBWGLRWNGPT3C0BKJ,2020,Maserati,4dr Car,4,Gray,Automatic,0,35498,Blue,AWD,Gasoline Fuel,16,23,5
New,HY8GTKBVYNA24A7BR,2023,Land Rover,Sport Utility,4,,Automatic,0,35498,White,AWD,Gasoline Fuel,20,27,5
Used,YUJNBF7X8SXWHN0A4,2019,Cadillac,Sport Utility,4,Black,Automatic,71779,35498,White,RWD,Gasoline Fuel,14,23,7
Used,G353KDAAADJLJE617,2022,Ford,Crew Cab Pickup,4,Black,Automatic,10844,35898,Red,4WD,Gasoline Fuel,19,24,6
Used,TPNXG7FV8K21BAVPC,2022,Ram,Crew Cab Pickup,4,Black,Automatic,25661,35898,White,4WD,Gasoline Fuel,,,6
Used,5JALAUDXMG8R1JC2V,2022,Chevrolet,Crew Cab Pickup,4,Black,Automatic,41644,35898,White,4WD,Gasoline Fuel,13,17,6
Used,2LXHTNL7LH0YFJCKC,2021,Ford,Crew Cab Pickup,4,Black,Automatic,75325,35898,White,4WD,Gasoline Fuel,16,22,6
Used,R18PZRZ3AZ84GBJBA,2022,Chevrolet,Crew Cab Pickup,4,Black,Automatic,31868,35997,Black,4WD,Gasoline Fuel,14,17,6
Used,KCUKJ6AHSMYTNV8NX,2023,Mercedes-Benz,2dr Car,2,Black,Automatic,20036,35998,Black,RWD,Gasoline Fuel,22,31,4
New,EB81841HA00PE48SS,2021,Dodge,2dr Car,2,Black,Automatic,0,35998,Green,RWD,Gasoline Fuel,15,24,5
New,G94HDZ25Y6F6GUD17,2023,Alfa Romeo,Sport Utility,4,Black,Automatic,0,35998,,AWD,Gasoline Fuel,22,28,5
Used,4YHVD7Y8UH3YB7BVU,2023,Kia,Sport Utility,4,Gray,Automatic,13388,35998,Blue,AWD,Hybrid Fuel,,,6
Used,4S4Y4RU72MJBTAUW6,2022,Ford,Crew Cab Pickup,4,Black,Automatic,41413,35998,White,4WD,Gasoline Fuel,16,22,6
Used,ZX7ZWUHK4GYVJPCLM,2023,Ford,Crew Cab Pickup,4,Black,Automatic,20193,35998,White,4WD,Gasoline Fuel,13,22,6
Used,PXXCAEYGBT8PCCKHL,2022,Ford,Crew Cab Pickup,4,Black,Automatic,16425,35998,White,4WD,Gasoline Fuel,18,23,6
Used,4D78BGSVGWMPAXH03,2020,Mercedes-Benz,4dr Car,4,Black,Automatic,31090,35998,Silver,AWD,Gasoline Fuel,20,28,5
Used,ESLX7BVVFPHUHCC8N,2023,Jeep,Sport Utility,4,Black,Automatic,7438,35998,Black,4WD,Hybrid Fuel,,,5
Used,JVN64XLUJBAVYP6F9,2023,Land Rover,Sport Utility,4,,Automatic,6718,35998,Black,4WD,Gasoline Fuel,19,23,5
Used,2XJTDZCMHS6574PE0,2021,BMW,Sport Utility,4,Black,Automatic,22107,36497,White,RWD,Hybrid Fuel,21,26,5
Used,Y73GBTPMZ66LBXJ63,2021,Mercedes-Benz,4dr Car,4,Black,Automatic,57532,36498,White,AWD,Gasoline Fuel,20,29,5
New,YE8BKHZDREP8ANZK4,2021,Jaguar,Sport Utility,4,,Automatic,0,36498,Red,AWD,Hybrid Fuel,20,27,5
Used,M07G0W1T3NT0XTYR6,2021,Ram,Crew Cab Pickup,4,Gray,Automatic,24483,36498,White,4WD,Gasoline Fuel,,,6
Used,SJJVL1TDGY6XMCTDT,2024,Chevrolet,Sport Utility,4,Black,Automatic,3921,36998,Black,AWD,Electric Fuel System,103,88,5
New,ZND8T0NVPATZ7J0KK,2018,Land Rover,Sport Utility,4,Blue,Automatic,0,36998,Gray,4WD,Gasoline Fuel,16,21,5
Used,H5XRCT2YKJVWWKX06,2023,Ram,Crew Cab Pickup,4,Black,Automatic,43477,36998,White,4WD,Hybrid Fuel,17,22,6
New,4N26L43MP2MWPZJ5T,2021,Chevrolet,Crew Cab Pickup,4,Black,Automatic,0,36998,Black,4WD,Gasoline Fuel,16,21,5
Used,3P16WJR933MDVDF3G,2021,Porsche,Sport Utility,4,Black,Automatic,60876,36998,Blue,AWD,Gasoline Fuel,19,23,5
New,L1H0XCUPY9WU211SC,2021,Chevrolet,Crew Cab Pickup,4,Black,Automatic,0,36998,Gray,4WD,Diesel Fuel,22,26,5
Used,UCMRMRV8SDUS7TVUG,2024,Alfa Romeo,Sport Utility,4,Black,Automatic,10512,37398,Black,AWD,Hybrid Fuel,,,5
New,CZBTAELFX9Z3V15KX,2021,Land Rover,Sport Utility,4,Black,Automatic,0,37898,Green,4WD,Gasoline Fuel,17,20,5
New,ZW2CS1G8WD1N9VXJU,2024,Mercedes-Benz,Sport Utility,4,Black,Automatic,0,37898,White,AWD,Hybrid Fuel,24,32,5
New,1CSHU6PMTT3TCF9CZ,2023,Ford,Crew Cab Pickup,4,Black,Automatic,0,37898,White,4WD,Gasoline Fuel,,22,6
Used,TYD0LGMBBNYXPEG0B,2024,Volvo,Sport Utility,4,Gray,Automatic,8246,37898,Blue,AWD,Hybrid Fuel,22,28,5
Used,ULURENLYJBDBSMZUY,2021,Land Rover,Sport Utility,4,Black,Automatic,35638,37998,Black,4WD,Hybrid Fuel,19,25,5
Used,N4NUXEF4XM6JJ3TBE,2020,Dodge,2dr Car,2,Black,Automatic,26286,37998,Red,RWD,Gasoline Fuel,15,24,5
Used,M4T7FFCNAG6F5TZAG,2024,Volvo,Sport Utility,4,Gray,Automatic,9822,37998,Black,AWD,Hybrid Fuel,22,28,5
Used,GKU4PBM5DB0ME7XXW,2022,Ford,Crew Cab Pickup,4,Black,Automatic,66878,37998,Black,4WD,Gasoline Fuel,16,20,5
New,E1GKFARUREN1J8S4N,2022,Ford,Crew Cab Pickup,4,Black,Automatic,0,37998,White,4WD,Gasoline Fuel,16,22,6
Used,C1XKPS5SNNFDEXPUY,2022,Ford,Crew Cab Pickup,4,Gray,Automatic,41873,37998,Gray,4WD,Gasoline Fuel,,,5
Used,W2GN032T963DXLCGE,2023,BMW,4dr Car,4,Black,Automatic,7060,38498,,RWD,Gasoline Fuel,25,33,5
New,AVWEJJC1PDY6BAXNJ,2021,Chevrolet,Crew Cab Pickup,4,Black,Automatic,0,38898,Black,4WD,Diesel Fuel,22,26,5
Used,MY8Y2N4K638L115A7,2024,Nissan,Sport Utility,4,Gray,Automatic,9029,38898,Silver,RWD,Gasoline Fuel,14,19,8
New,JYZC350V95FW3TET5,2020,Ford,Crew Cab Pickup,4,,Automatic,0,38998,White,4WD,Gasoline Fuel,16,22,5
New,BT61DZ7LA5GJ53JWL,2022,Audi,Sport Utility,4,Black,Automatic,0,38998,Black,AWD,Hybrid Fuel,18,23,5
Used,57SRN548LUVHERYT0,2021,Ford,Crew Cab Pickup,4,Gray,Automatic,56618,38998,White,4WD,Diesel Fuel,,,5
Used,Y9HKMT4EA531N9EKD,2018,Alfa Romeo,4dr Car,4,Black,Automatic,26515,38998,Black,RWD,Gasoline Fuel,17,24,5
Used,VLZPZES5VJ0T84HLY,2023,Ram,Crew Cab Pickup,4,Gray,Automatic,40390,38998,White,4WD,Hybrid Fuel,17,22,6
Used,UG4LCHM46TRAX7BE4,2022,Ford,Convertible,4,,Automatic,12504,38998,Black,4WD,Gasoline Fuel,20,21,5
Used,4T26G0WE1W5N90SXR,2021,Chevrolet,Sport Utility,4,Black,Automatic,73442,39498,Black,RWD,Gasoline Fuel,16,20,7
New,BBUE6RH5V77XMT7YR,2021,Ford,Crew Cab Pickup,4,,Automatic,0,39498,Blue,4WD,Gasoline Fuel,,,5
Used,G95ZXNTFMRH0CNEYT,2022,Chevrolet,Crew Cab Pickup,4,Black,Automatic,29434,39498,White,4WD,Gasoline Fuel,,,6
Used,28A3UVZYZXG4NRMLP,2021,Dodge,2dr Car,2,Black,Manual,5679,39498,Blue,RWD,Gasoline Fuel,14,23,5
New,KM369AFZV2U7N1HT9,2024,Alfa Romeo,Sport Utility,4,Black,Automatic,0,39998,Gray,AWD,Hybrid Fuel,,,5
Used,WJES92KZZCBGRKB2K,2022,Land Rover,Sport Utility,4,Black,Automatic,16346,39998,Gray,4WD,Gasoline Fuel,20,26,5
Used,NSJELYLLUMAC26XG4,2020,Mercedes-Benz,Convertible,2,Gray,Automatic,38404,39998,Silver,AWD,Gasoline Fuel,18,25,4
New,YMGB2H7MFMAG4ZSJ4,2024,Acura,Sport Utility,4,Black,Automatic,0,39998,Black,FWD,Gasoline Fuel,19,26,7
