VIN,Type,Year,Make,Model,Body,Doors,Ext_Color_Generic,Int_Color_Generic,EngineCylinders,Transmission,Miles,SellingPrice,Engine_Block_Type,Engine_Description,Drivetrain,Fuel_Type,CityMPG,HighwayMPG,MarketClass,PassengerCapacity
3E4SGV4KVZ66DZ8NC,New,2022,Ford,F-150,Crew Cab Pickup,4,White,Black,8,Automatic,0,30998,V,Regular Unleaded V8 5.0 L,4WD,Gasoline Fuel,16,22,4WD Standard Pickup Trucks,6
R1X0VPG0ATMV4Z98F,New,2024,BMW,2 Series,4dr Car,4,Gray,Black,4,Automatic,0,30998,I,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,AWD,Gasoline Fuel,23,33,4-door Compact Passenger Car,5
DV6AK6KUDTAZYYTMY,Used,2021,Ford,F-150,Crew Cab Pickup,4,Black,Black,6,Automatic,31234,30998,V,Regular Unleaded 2.7 L EcoBoost,4WD,Gasoline Fuel,18,24,4WD Standard Pickup Trucks,6
AJC5EAMGZEGMFYY1U,Used,2020,Ram,1500,Crew Cab Pickup,4,Gray,Black,8,Automatic,58262,30998,V,Regular Unleaded V-8 5.7 L/345,4WD,Gasoline Fuel,15,21,4WD Standard Pickup Trucks,5
GC9D8C7AYDGVX2V2F,Used,2022,Chevrolet,Silverado 1500,Crew Cab Pickup,4,White,Black,4,Automatic,43513,30998,I,Turbocharged Gas I4 2.7L/166,4WD,Gasoline Fuel,17,20,4WD Standard Pickup Trucks,6
YT8DJK9YE1858L9GG,Used,2019,Chevrolet,Silverado 1500,Extended Cab Pickup,4,Black,Black,8,Automatic,41119,30998,V,Gas V8 6.2L/376,4WD,Gasoline Fuel,16,20,4WD Standard Pickup Trucks,6
A0JBBNTAFUBT4LS0R,Used,2021,Audi,Q5,Sport Utility,4,Black,Black,4,Automatic,13028,30998,I,Intercooled Turbo Gas/Electric I-4 2.0 L/121,AWD,Hybrid Fuel,,,4WD Sport Utility Vehicles,5
HPR7PNELM6A06CJEB,New,2021,Jeep,Wrangler 4xe,Convertible,4,Gray,Black,4,Automatic,0,30998,I,Intercooled Turbo Gas/Electric I-4 2.0 L/122,4WD,Hybrid Fuel,,,4WD Sport Utility Vehicles,5
1E9FJ9DJHVSK8B1SH,New,2021,Mercedes-Benz,GLE,Sport Utility,4,Silver,Black,4,Automatic,0,30998,I,Intercooled Turbo Premium Unleaded I-4 2.0 L/121,RWD,Gasoline Fuel,19,26,2WD Sport Utility Vehicles,5
RLXPY46AJN84SCU3C,Used,2022,Jeep,Wrangler,Convertible,4,Black,Black,6,Automatic,37993,30998,V,Regular Unleaded V-6 3.6 L/220,4WD,Gasoline Fuel,19,24,4WD Sport Utility Vehicles,5
59RZZ5RCC9ZKSEEX3,Used,2022,Ram,1500,Crew Cab Pickup,4,Silver,Black,6,Automatic,32431,30998,V,Gas/Electric V-6 3.6 L/220,4WD,Hybrid Fuel,19,24,4WD Standard Pickup Trucks,5
P8ZPH25R4661C8XJ8,Used,2023,Ram,1500,Crew Cab Pickup,4,White,Gray,8,Automatic,52191,30998,V,Gas/Electric V-8 5.7 L/345,4WD,Hybrid Fuel,17,22,4WD Standard Pickup Trucks,6
AR5C6P23C2ECALBVG,Used,2024,Chrysler,Pacifica,"Mini-van, Passenger",4,White,Black,6,Automatic,18003,30998,V,Regular Unleaded V-6 3.6 L/220,FWD,Gasoline Fuel,19,28,2WD Minivans,7
MHVSZSXNNKGLARNEY,Used,2022,Subaru,Ascent,Sport Utility,4,Black,Brown,4,Variable,21744,30998,I,Intercooled Turbo Regular Unleaded H-4 2.4 L/146,AWD,Gasoline Fuel,20,26,4WD Sport Utility Vehicles,7
KMXUM8HHGK49HR5PE,New,2023,Ford,F-150,Crew Cab Pickup,4,Black,Black,6,Automatic,0,30998,V,Regular Unleaded 2.7 L EcoBoost,RWD,Gasoline Fuel,18,25,2WD Standard Pickup Trucks,6
H9BMG5CT2P7CR3M4R,Used,2020,Land Rover,Range Rover Velar,Sport Utility,4,White,Black,4,Automatic,38618,30998,I,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,4WD,Gasoline Fuel,21,27,4WD Sport Utility Vehicles,5
U3ALBTGYDAK6DHPJU,Used,2022,Kia,Stinger,4dr Car,4,Black,Black,6,Automatic,61369,30998,V,Twin Turbo Premium Unleaded V-6 3.3 L/204,RWD,Gasoline Fuel,18,25,4-door Mid-Size Passenger Car,5
J8GR03CMHG83EEHZU,Used,2022,Ram,1500,Crew Cab Pickup,4,Silver,Black,8,Automatic,40947,30998,V,Regular Unleaded V-8 5.7 L/345,4WD,Gasoline Fuel,18,22,4WD Standard Pickup Trucks,5
C69BP7G87N0MFTRGD,New,2021,Ford,F-150,Crew Cab Pickup,4,White,Black,6,Automatic,0,30998,V,PowerBoost Full-Hybrid V6 3.5 L,4WD,Hybrid Fuel,24,22,4WD Standard Pickup Trucks,6
VZ7HY3FASYXJ5SK7X,Used,2022,BMW,5 Series,4dr Car,4,Black,Black,4,Automatic,27195,31398,I,Intercooled Turbo Gas/Electric I-4 2.0 L/122,AWD,Hybrid Fuel,,,4-door Compact Passenger Car,5
NRL51MY8KRABS6NUZ,New,2023,Genesis,GV60,Sport Utility,4,Green,Blue,,Automatic,0,31498,I,Electric,AWD,Electric Fuel System,,,4WD Sport Utility Vehicles,5
E1DZKZSPDA0P7U4VV,New,2023,Hyundai,Palisade,Sport Utility,4,White,Black,6,Automatic,0,31498,V,Regular Unleaded V-6 3.8 L/231,AWD,Gasoline Fuel,19,25,4WD Sport Utility Vehicles,7
4RCGU2TA1KPMLS950,Used,2021,Land Rover,Range Rover Velar,Sport Utility,4,Gray,Black,4,Automatic,26626,31498,I,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,4WD,Gasoline Fuel,20,26,4WD Sport Utility Vehicles,5
SERR6MUB24UHU035E,Used,2024,BMW,X3,Sport Utility,4,Black,Black,4,Automatic,23244,31498,I,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,AWD,Gasoline Fuel,21,28,4WD Sport Utility Vehicles,5
MMENG30A91ZERT2UY,Used,2019,Mercedes-Benz,E-Class,2dr Car,2,Black,Beige,6,Automatic,23835,31498,V,Twin Turbo Premium Unleaded V-6 3.0 L/183,RWD,Gasoline Fuel,20,28,2-door Sub-Compact Passenger Car,4
NL135WN5W1GH1HLWF,Used,2020,Mercedes-Benz,GLE,Sport Utility,4,Blue,Gray,4,Automatic,42710,31498,I,Intercooled Turbo Premium Unleaded I-4 2.0 L/121,RWD,Gasoline Fuel,19,26,2WD Sport Utility Vehicles,5
5V2P7W9YR8EWJTBVL,New,2019,Mercedes-Benz,GLE,Sport Utility,4,Black,Black,6,Automatic,0,31498,V,Twin Turbo Premium Unleaded V-6 3.0 L/183,AWD,Gasoline Fuel,17,22,4WD Sport Utility Vehicles,5
JWP5M5LXYRZA2UGD9,New,2023,Audi,Q5,Sport Utility,4,Silver,Black,4,Automatic,0,31498,I,Intercooled Turbo Gas/Electric I-4 2.0 L/121,AWD,Hybrid Fuel,22,29,4WD Sport Utility Vehicles,5
FT91AAR2DEPRCSB8M,Used,2024,Audi,Q3,Sport Utility,4,Gray,Black,4,Automatic,14710,31498,I,Intercooled Turbo Regular Unleaded I-4 2.0 L/121,AWD,Gasoline Fuel,20,28,4WD Sport Utility Vehicles,5
LF7CJLV7A1HF73NX4,Used,2021,Ford,F-150,Crew Cab Pickup,4,White,Black,8,Automatic,22410,31498,V,Regular Unleaded V8 5.0 L,4WD,Gasoline Fuel,16,22,4WD Standard Pickup Trucks,6
DH1E70EN4M6XT8SK5,Used,2022,Ford,F-150,Crew Cab Pickup,4,Black,Black,6,Automatic,36959,31798,V,Regular Unleaded 2.7 L EcoBoost,4WD,Gasoline Fuel,19,24,4WD Standard Pickup Trucks,6
W1GAE09446FHFZVJB,Used,2023,Ford,F-150,Crew Cab Pickup,4,White,Black,6,Automatic,34579,31898,V,Regular Unleaded 2.7 L EcoBoost,4WD,Gasoline Fuel,19,22,4WD Standard Pickup Trucks,6
LH24K2W39XSLCKEAJ,Used,2020,Ford,Expedition Max,Sport Utility,4,Blue,Gray,6,Automatic,38012,31898,V,Twin Turbo Premium Unleaded V-6 3.5 L/213,RWD,Gasoline Fuel,17,23,2WD Sport Utility Vehicles,8
P3CXJL1JLP2TYY74U,Used,2022,BMW,4 Series,Convertible,2,White,Red,4,Automatic,45351,31997,I,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,RWD,Gasoline Fuel,25,34,2-door Sub-Compact Passenger Car,4
Z3H41NVDMALDBR1BZ,Used,2024,Chrysler,Pacifica,"Mini-van, Passenger",4,White,Black,6,Automatic,16740,31997,V,Regular Unleaded V-6 3.6 L/220,FWD,Gasoline Fuel,19,28,2WD Minivans,7
S0P1KZW4B3DHN4PS4,New,2020,Chevrolet,Camaro,Convertible,2,Gray,Black,8,Automatic,0,31998,V,Gas V8 6.2L/376,RWD,Gasoline Fuel,16,27,2-door Compact Passenger Car,4
CM6KE0YBJUUK5FGSH,Used,2017,Cadillac,Escalade,Sport Utility,4,Black,Black,8,Automatic,69499,31998,V,Gas V8 6.2L/376,RWD,Gasoline Fuel,15,22,2WD Sport Utility Vehicles,7
JSD6RXWXL24XZ7GE2,Used,2021,Dodge,Charger,4dr Car,4,Gray,Black,8,Automatic,68387,31998,V,Premium Unleaded V-8 6.4 L/392,RWD,Gasoline Fuel,15,24,4-door Large Passenger Car,5
F8X1UWSJG5B8VJ7BX,Used,2023,Honda,Passport,Sport Utility,4,Silver,Black,6,Automatic,18386,31998,V,Regular Unleaded V-6 3.5 L/212,AWD,Gasoline Fuel,19,24,4WD Sport Utility Vehicles,5
XDVC1NK92UG2N9SMR,Used,2020,BMW,7 Series,4dr Car,4,Black,Black,8,Automatic,70645,31998,V,Twin Turbo Premium Unleaded V-8 4.4 L/268,AWD,Gasoline Fuel,17,25,4-door Large Passenger Car,5
R66TEE8E2F7L9TZG3,Used,2022,Ford,F-150,Crew Cab Pickup,4,Black,Black,8,Automatic,41147,31998,V,Regular Unleaded V8 5.0 L,4WD,Gasoline Fuel,16,22,4WD Standard Pickup Trucks,6
MD5ZTF2P4U1HTA9C6,Used,2022,Chevrolet,Silverado 1500,Crew Cab Pickup,4,Gray,Black,4,Automatic,46708,31998,I,Turbocharged Gas I4 2.7L/166,4WD,Gasoline Fuel,17,20,4WD Standard Pickup Trucks,6
AFS4AYL5X38SUE4MN,Used,2023,Kia,Sorento,Sport Utility,4,Gray,Black,4,Automatic,19108,31998,I,Intercooled Turbo Regular Unleaded I-4 2.5 L/152,AWD,Gasoline Fuel,22,27,4WD Sport Utility Vehicles,6
119FDFM32PL4R0R9N,Used,2021,Ford,F-150,Crew Cab Pickup,4,Blue,Black,6,Automatic,35913,31998,V,Regular Unleaded 2.7 L EcoBoost,4WD,Gasoline Fuel,18,24,4WD Standard Pickup Trucks,6
2580H65FW823CHNNH,New,2021,Jeep,Wrangler,Convertible,4,Gray,Black,4,Automatic,0,31998,I,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,4WD,Gasoline Fuel,21,24,4WD Sport Utility Vehicles,5
EEPGHF7S9B51ECJV3,Used,2019,Jeep,Wrangler Unlimited,Convertible,4,Gray,Black,6,Automatic,36131,31998,V,Regular Unleaded V-6 3.6 L/220,4WD,Gasoline Fuel,18,23,4WD Sport Utility Vehicles,5
RHJSGXHNCMJ3H3J8G,New,2019,Jeep,Wrangler Unlimited,Convertible,4,Orange,Black,6,Automatic,0,31998,V,Regular Unleaded V-6 3.6 L/220,4WD,Gasoline Fuel,18,23,4WD Sport Utility Vehicles,5
JHCM6RZA112Y3U9LG,Used,2024,Honda,Accord Hybrid,4dr Car,4,Gray,Black,4,Variable,15758,31998,I,Gas/Electric I-4 2.0 L/122,FWD,Hybrid Fuel,46,41,4-door Large Passenger Car,5
BMWYKEPYECZ7R4H7R,New,2021,Land Rover,Range Rover Velar,Sport Utility,4,Red,Beige,4,Automatic,0,31998,I,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,4WD,Gasoline Fuel,20,26,4WD Sport Utility Vehicles,5
AT5TTVDYS6BVSG4X3,Used,2021,Ford,F-150,Crew Cab Pickup,4,Blue,Black,6,Automatic,22664,31998,V,Regular Unleaded 2.7 L EcoBoost,4WD,Gasoline Fuel,18,24,4WD Standard Pickup Trucks,6
4P220X8GEDB4U016X,New,2020,Ford,Expedition Max,Sport Utility,4,Silver,Gray,6,Automatic,0,31998,V,Twin Turbo Premium Unleaded V-6 3.5 L/213,RWD,Gasoline Fuel,17,23,2WD Sport Utility Vehicles,8
J2YL3CA9ZVLX9WCH0,Used,2023,BMW,X3,Sport Utility,4,Gray,Black,4,Automatic,22459,31998,I,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,RWD,Gasoline Fuel,23,29,2WD Sport Utility Vehicles,5
PSNK9SS1S5TSDB2XX,Used,2021,Ford,F-150,Crew Cab Pickup,4,White,Black,6,Automatic,34567,31998,V,PowerBoost Full-Hybrid V6 3.5 L,4WD,Hybrid Fuel,24,22,4WD Standard Pickup Trucks,6
BU47P0VP8F9RJ28KL,Used,2017,Cadillac,Escalade,Sport Utility,4,Black,Black,8,Automatic,78719,31998,V,Gas V8 6.2L/376,4WD,Gasoline Fuel,15,20,4WD Sport Utility Vehicles,7
U5HY8Y7KASCMD9J33,New,2022,Ford,F-150,Extended Cab Pickup,4,Red,Black,6,Automatic,0,31998,V,Regular Unleaded 2.7 L EcoBoost,RWD,Gasoline Fuel,20,26,2WD Standard Pickup Trucks,6
KAJMA3GVMJ49V0JX0,Used,2021,Ram,2500,Crew Cab Pickup,4,White,Gray,8,Automatic,50734,31998,V,Regular Unleaded V-8 6.4 L/392,4WD,Gasoline Fuel,,,4WD Standard Pickup Trucks,6
DSZY3C3385V017CM8,New,2022,Land Rover,Discovery,Sport Utility,4,White,Brown,4,Automatic,0,31998,I,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,4WD,Gasoline Fuel,19,22,4WD Sport Utility Vehicles,7
XFVHJW6GS9ZZE7PMP,Used,2021,Ram,1500,Crew Cab Pickup,4,White,Black,8,Automatic,67197,31998,V,Regular Unleaded V-8 5.7 L/345,4WD,Gasoline Fuel,17,22,4WD Standard Pickup Trucks,6
EXBEG4XF5BM7L7H2L,New,2021,Ram,1500,Crew Cab Pickup,4,Blue,Black,8,Automatic,0,31998,V,Regular Unleaded V-8 5.7 L/345,4WD,Gasoline Fuel,15,21,4WD Standard Pickup Trucks,5
27182ENF5PJXKPRYP,New,2023,Honda,Pilot,Sport Utility,4,Silver,Black,6,Automatic,0,31998,V,Regular Unleaded V-6 3.5 L/212,FWD,Gasoline Fuel,19,27,2WD Sport Utility Vehicles,8
5TGJSF3J94ZZJT1EB,New,2024,Volvo,S60,4dr Car,4,Gray,Gray,4,Automatic,0,31998,I,Intercooled Turbo Gas/Electric I-4 2.0 L/120,AWD,Hybrid Fuel,25,33,4-door Compact Passenger Car,5
ENB8GUF28MSC43Z6Y,New,2024,Mazda,CX-90,Sport Utility,4,Tan,Black,6,Automatic,0,32298,I,Intercooled Turbo Gas/Electric I-6 3.3 L/200,AWD,Hybrid Fuel,24,28,4WD Sport Utility Vehicles,7
B37H4NMKUSJ15FRBV,New,2023,INFINITI,Q50,4dr Car,4,Black,Gray,6,Automatic,0,32497,V,Twin Turbo Premium Unleaded V-6 3.0 L/183,RWD,Gasoline Fuel,20,26,4-door Mid-Size Passenger Car,5
TDAB0N0YF6EHBGU1P,Used,2022,Toyota,Highlander,Sport Utility,4,Silver,Black,4,Variable,50670,32498,I,Gas/Electric I-4 2.5 L/152,FWD,Hybrid Fuel,36,35,2WD Sport Utility Vehicles,7
TEM56MY6R94G31LW8,Used,2024,Volvo,XC40,Sport Utility,4,Black,Gray,4,Automatic,519,32798,I,Intercooled Turbo Gas/Electric I-4 2.0 L/120,AWD,Hybrid Fuel,24,30,4WD Sport Utility Vehicles,5
F5RRDKZNBHW8R5FU1,New,2021,Jaguar,F-PACE,Sport Utility,4,Black,Black,6,Automatic,0,32798,I,Intercooled Turbo Gas/Electric I-6 3.0 L/183,AWD,Hybrid Fuel,20,27,4WD Sport Utility Vehicles,5
M337C6D9LT9B9UBW0,Used,2022,Land Rover,Discovery,Sport Utility,4,Black,Black,4,Automatic,31530,32898,I,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,4WD,Gasoline Fuel,19,22,4WD Sport Utility Vehicles,7
WGMH3CE15RAY95YAG,New,2021,Ram,1500,Crew Cab Pickup,4,Gray,Gray,8,Automatic,0,32898,V,Regular Unleaded V-8 5.7 L/345,4WD,Gasoline Fuel,15,21,4WD Standard Pickup Trucks,6
FLSMXMWP55KJ7DTLD,New,2023,Ford,F-150,Crew Cab Pickup,4,Gray,Black,6,Automatic,0,32997,V,Regular Unleaded V6 3.5 L EcoBoost,4WD,Gasoline Fuel,17,22,4WD Standard Pickup Trucks,6
VCCRJTWAU32HPV2S9,New,2019,Dodge,Challenger,2dr Car,2,Gray,Black,8,Automatic,0,32998,V,Premium Unleaded V-8 6.4 L/392,RWD,Gasoline Fuel,15,24,2-door Mid-Size Passenger Car,5
RCYYR7R4M5RJ9HAHA,Used,2017,Chevrolet,Silverado 1500,Crew Cab Pickup,4,Black,Brown,8,Automatic,48993,32998,V,Gas V8 6.2L/376,4WD,Gasoline Fuel,15,20,4WD Standard Pickup Trucks,5
A7AGUWDW57WF27Z98,New,2024,Ford,Mustang,Convertible,2,Red,Gray,4,Automatic,0,32998,I,Intercooled Turbo Premium Unleaded I-4 2.3 L/140,RWD,Gasoline Fuel,22,33,2-door Sub-Compact Passenger Car,4
YEPGCDS9FSK2W6VJN,New,2022,Ford,F-150,Crew Cab Pickup,4,White,Black,6,Automatic,0,32998,V,PowerBoost Full-Hybrid V6 3.5 L,4WD,Hybrid Fuel,23,22,4WD Standard Pickup Trucks,6
DDZ2FPYS5MN23YYGC,Used,2021,Ram,1500,Crew Cab Pickup,4,White,Black,8,Automatic,46693,32998,V,Regular Unleaded V-8 5.7 L/345,4WD,Gasoline Fuel,15,21,4WD Standard Pickup Trucks,6
XYZZXNT7RKN6CCWLC,New,2021,INFINITI,QX80,Sport Utility,4,Silver,Gray,8,Automatic,0,32998,V,Premium Unleaded V-8 5.6 L/339,4WD,Gasoline Fuel,13,19,4WD Sport Utility Vehicles,7
FJV2A7E2FVJRNKXTG,Used,2023,Ford,Mustang,2dr Car,2,Red,Gray,8,Automatic,33625,32998,V,Premium Unleaded V-8 5.0 L/302,RWD,Gasoline Fuel,15,24,2-door Sub-Compact Passenger Car,4
X0SVV2C0YEW4WG137,New,2023,INFINITI,QX60,Sport Utility,4,Black,Gray,6,Automatic,0,32998,V,Premium Unleaded V-6 3.5 L/213,FWD,Gasoline Fuel,21,26,2WD Sport Utility Vehicles,7
EPBV07WHMM8T41KGU,Used,2024,BMW,3 Series,4dr Car,4,Black,Beige,4,Automatic,14520,32998,I,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,RWD,Gasoline Fuel,25,34,4-door Compact Passenger Car,5
ETF7P5213H47NJ9NM,Used,2020,Mercedes-Benz,GLE,Sport Utility,4,Blue,Gray,4,Automatic,31969,32998,I,Intercooled Turbo Premium Unleaded I-4 2.0 L/121,RWD,Gasoline Fuel,19,26,2WD Sport Utility Vehicles,5
T9R5F0JRE4RLUK5FG,Used,2021,Audi,A6,4dr Car,4,Brown,Beige,4,Automatic,33686,32998,I,Intercooled Turbo Gas/Electric I-4 2.0 L/121,AWD,Hybrid Fuel,23,31,4-door Mid-Size Passenger Car,5
5JZJDZYXFL0RHZDY6,Used,2021,Ford,Super Duty F-350 SRW,Crew Cab Pickup,4,White,Gray,8,Automatic,24594,32998,V,6.2L 2-VALVE SOHC EFI NA V8 FLEX-FUEL  (STD),RWD,Gasoline Fuel,,,2WD Standard Pickup Trucks,5
CK88K39YALPARZTK8,Used,2024,Volvo,S60,4dr Car,4,Black,Gray,4,Automatic,22424,32998,I,Intercooled Turbo Gas/Electric I-4 2.0 L/120,AWD,Hybrid Fuel,25,33,4-door Compact Passenger Car,5
GP9TGPBWDNYHVSWK1,Used,2020,Maserati,Levante,Sport Utility,4,Silver,Black,6,Automatic,49905,32998,V,Twin Turbo Premium Unleaded V-6 3.0 L/182,AWD,Gasoline Fuel,15,21,4WD Sport Utility Vehicles,5
ZA7NCNETMBBJ70490,Used,2023,Ford,F-150,Crew Cab Pickup,4,White,Black,6,Automatic,26842,32998,V,Regular Unleaded 2.7 L EcoBoost,RWD,Gasoline Fuel,18,25,2WD Standard Pickup Trucks,6
C3GWU66Z0KDD0BH14,New,2022,Jeep,Wrangler,Convertible,4,Red,Black,6,Automatic,0,32998,V,Intercooled Turbo Diesel V-6 3.0 L/182,4WD,Diesel Fuel,22,29,4WD Sport Utility Vehicles,5
CSVX3514E9TFC2K04,Used,2022,Ram,2500,Crew Cab Pickup,4,White,Gray,8,Automatic,60094,32998,V,Regular Unleaded V-8 6.4 L/392,4WD,Gasoline Fuel,12,18,4WD Standard Pickup Trucks,6
490SJE2LL312DKRFV,Used,2021,Chevrolet,Silverado 1500,Crew Cab Pickup,4,Black,Black,8,Automatic,52403,32998,V,Gas V8 5.3L/325,4WD,Gasoline Fuel,14,18,4WD Standard Pickup Trucks,6
UFKWVUYPC6GS92YH8,Used,2020,Ford,Mustang,2dr Car,2,Blue,Black,8,Automatic,30578,32998,V,Premium Unleaded V-8 5.0 L/302,RWD,Gasoline Fuel,15,24,2-door Sub-Compact Passenger Car,4
ST6JEYWKCBZNEKBJ2,Used,2022,INFINITI,Q60,2dr Car,2,Gray,Black,6,Automatic,36644,33498,V,Twin Turbo Premium Unleaded V-6 3.0 L/183,RWD,Gasoline Fuel,20,27,2-door Sub-Compact Passenger Car,4
3BV9T3SLBHGZWNHKH,Used,2024,Hyundai,Palisade,Sport Utility,4,Black,Gray,6,Automatic,16769,33498,V,Regular Unleaded V-6 3.8 L/231,FWD,Gasoline Fuel,19,26,2WD Sport Utility Vehicles,7
GV2EM4ZY2T5XMY4N2,Used,2021,BMW,4 Series,Convertible,2,Orange,Black,4,Automatic,16075,33498,I,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,RWD,Gasoline Fuel,24,33,2-door Sub-Compact Passenger Car,4
KV1R2BE10LSKFNEZ1,New,2021,BMW,5 Series,4dr Car,4,Gray,Black,6,Automatic,0,33498,I,Intercooled Turbo Gas/Electric I-6 3.0 L/183,AWD,Hybrid Fuel,23,31,4-door Mid-Size Passenger Car,5
ULJ7FY1GSNC7RX4M0,Used,2021,INFINITI,QX80,Sport Utility,4,Silver,Gray,8,Automatic,43042,33498,V,Premium Unleaded V-8 5.6 L/339,4WD,Gasoline Fuel,13,19,4WD Sport Utility Vehicles,7
RE0RWLCNV0Y6EWDZ9,New,2022,Chevrolet,Silverado 1500 LTD,Crew Cab Pickup,4,Gray,Black,8,Automatic,0,33498,V,Gas V8 5.3L/325,4WD,Gasoline Fuel,15,20,4WD Standard Pickup Trucks,5
UWENYDC82NXCZSW1V,Used,2022,Land Rover,Discovery,Sport Utility,4,White,Beige,4,Automatic,31207,33798,I,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,4WD,Gasoline Fuel,19,22,4WD Sport Utility Vehicles,7
CLSLD9GFGBX3CBTDD,Used,2024,BMW,3 Series,4dr Car,4,Black,Black,4,Automatic,5687,33998,I,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,RWD,Gasoline Fuel,25,34,4-door Compact Passenger Car,5
C8MM9T23Z4UB5FJC4,Used,2021,Land Rover,Discovery,Sport Utility,4,Gray,Black,4,Automatic,34724,33998,I,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,4WD,Gasoline Fuel,19,22,4WD Sport Utility Vehicles,7
JA3L5UYCVYWLCNZ6E,New,2018,Dodge,Charger,4dr Car,4,Red,Black,8,Automatic,0,33998,V,Premium Unleaded V-8 6.4 L/392,RWD,Gasoline Fuel,15,25,4-door Large Passenger Car,5
12ST2CDTNR09SHNMT,Used,2024,Jeep,Gladiator,Crew Cab Pickup,4,Blue,Black,6,Automatic,290,33998,V,Regular Unleaded V-6 3.6 L/220,4WD,Gasoline Fuel,17,22,4WD Standard Pickup Trucks,5
ERVYULA4582S6PLRP,New,2021,Ram,1500,Crew Cab Pickup,4,Blue,Black,8,Automatic,0,33998,V,Regular Unleaded V-8 5.7 L/345,4WD,Gasoline Fuel,17,22,4WD Standard Pickup Trucks,5
E3DYVDMZ3EZ7H0RGJ,New,2024,Hyundai,IONIQ 5,Sport Utility,4,Green,Gray,,Automatic,0,33998,I,Electric,RWD,Electric Fuel System,132,98,4-door Large Passenger Car,5
5WUE9D0V0C3X02DMW,Used,2023,Jeep,Grand Cherokee 4xe,Sport Utility,4,Black,Black,4,Automatic,14169,33998,I,Intercooled Turbo Gas/Electric I-4 2.0 L/122,4WD,Hybrid Fuel,,,4WD Sport Utility Vehicles,5
CDF80U4HFR7MXHFDY,New,2022,Ford,F-150,Crew Cab Pickup,4,White,Black,8,Automatic,0,33998,V,Regular Unleaded V8 5.0 L,4WD,Gasoline Fuel,16,22,4WD Standard Pickup Trucks,6
1MKXNRYB1HP8SS8T0,Used,2022,Chevrolet,Silverado 1500,Crew Cab Pickup,4,Gray,Black,4,Automatic,25943,33998,I,Turbocharged Gas I4 2.7L/166,4WD,Gasoline Fuel,17,20,4WD Standard Pickup Trucks,6
2CEG3EDKS7300NWJ3,Used,2018,GMC,Sierra 2500HD,Crew Cab Pickup,4,Red,Black,8,Automatic,88436,33998,V,Turbocharged Diesel V8 6.6L/403,4WD,Diesel Fuel,,,4WD Standard Pickup Trucks,6
US1VWJ56R5A0HSFK3,New,2022,Chevrolet,Silverado 1500,Crew Cab Pickup,4,Blue,Black,4,Automatic,0,33998,I,Turbocharged Gas I4 2.7L/166,4WD,Gasoline Fuel,17,20,4WD Standard Pickup Trucks,6
FZ7JFUZ2S8M3F58KM,Used,2024,Volvo,S60,4dr Car,4,Blue,Gray,4,Automatic,7801,33998,I,Intercooled Turbo Gas/Electric I-4 2.0 L/120,AWD,Hybrid Fuel,25,33,4-door Compact Passenger Car,5
XSXFR44JWCTC09YJZ,Used,2023,INFINITI,QX55,Sport Utility,4,Blue,Black,4,Variable,6677,33998,I,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,AWD,Gasoline Fuel,22,28,4WD Sport Utility Vehicles,5
C3LHDL6BR6R4SJ26W,New,2023,Jeep,Wrangler,Convertible,4,Gray,Black,4,Automatic,0,33998,I,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,4WD,Gasoline Fuel,21,24,4WD Sport Utility Vehicles,5
H0KLA727YFD4Z8U2E,New,2023,INFINITI,QX50,Sport Utility,4,Gray,Black,4,Variable,0,33998,I,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,AWD,Gasoline Fuel,22,28,4WD Sport Utility Vehicles,5
Y2SFSYNTE9FV4AZ49,New,2022,Ford,F-150,Crew Cab Pickup,4,Silver,Black,6,Automatic,0,33998,V,Regular Unleaded V6 3.5 L EcoBoost,4WD,Gasoline Fuel,18,23,4WD Standard Pickup Trucks,6
282UDL6SUHKDXW42N,New,2021,Genesis,GV80,Sport Utility,4,Black,Black,6,Automatic,0,33998,V,Twin Turbo Premium Unleaded V-6 3.5 L/212,AWD,Gasoline Fuel,18,23,4WD Sport Utility Vehicles,7
4SXY56KM97PFMK7EK,Used,2022,Land Rover,Discovery,Sport Utility,4,White,Beige,4,Automatic,42386,33998,I,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,4WD,Gasoline Fuel,19,22,4WD Sport Utility Vehicles,7
